open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignored
2023-03-26 00:00:00,27462.96000000,27630.32000000,27417.76000000,27531.28000000,1997.79617000,2023-03-26 00:59:59.999,54989449.73966200,51053,1034.97871000,28488408.98451610,0
2023-03-26 01:00:00,27531.28000000,27650.00000000,27516.91000000,27593.34000000,1280.56901000,2023-03-26 01:59:59.999,35318022.37905260,30908,648.33371000,17882250.79407310,0
2023-03-26 02:00:00,27593.34000000,27615.25000000,27563.51000000,27589.64000000,820.56901000,2023-03-26 02:59:59.999,22637822.06475320,21485,402.87106000,11114302.91738340,0
2023-03-26 03:00:00,27589.63000000,27617.65000000,27504.83000000,27529.26000000,1229.07026000,2023-03-26 03:59:59.999,33868642.19432440,25968,567.43562000,15636331.42673390,0
2023-03-26 04:00:00,27529.27000000,27536.70000000,27462.27000000,27516.61000000,790.66140000,2023-03-26 04:59:59.999,21747549.70131860,20679,376.81172000,10363862.81999320,0
2023-03-26 05:00:00,27516.62000000,27556.06000000,27462.15000000,27544.81000000,997.19255000,2023-03-26 05:59:59.999,27436195.84282150,26057,483.46638000,13302028.67791420,0
2023-03-26 06:00:00,27544.81000000,27570.93000000,27478.90000000,27496.68000000,1059.99052000,2023-03-26 06:59:59.999,29164164.45527830,30928,523.56063000,14404703.10606570,0
2023-03-26 07:00:00,27496.67000000,27536.23000000,27481.26000000,27504.94000000,959.32447000,2023-03-26 07:59:59.999,26385754.83257360,31092,442.98144000,12183591.96854470,0
2023-03-26 08:00:00,27504.94000000,27766.13000000,27480.01000000,27659.20000000,2832.47541000,2023-03-26 08:59:59.999,78330267.96373030,61112,1575.27936000,43568670.67439240,0
2023-03-26 09:00:00,27659.20000000,27735.35000000,27626.21000000,27686.73000000,1892.98677000,2023-03-26 09:59:59.999,52391317.55279370,42600,970.48369000,26859680.94947060,0
2023-03-26 10:00:00,27686.74000000,27717.76000000,27635.45000000,27678.63000000,1177.49440000,2023-03-26 10:59:59.999,32588328.47119450,28658,557.78079000,15436720.28629640,0
2023-03-26 11:00:00,27678.62000000,27915.08000000,27649.38000000,27865.95000000,2280.74336000,2023-03-26 11:59:59.999,63314474.35086540,46973,1273.08106000,35348116.02544810,0
2023-03-26 12:00:00,27865.96000000,27985.00000000,27837.37000000,27919.74000000,3689.34292000,2023-03-26 12:59:59.999,102963252.71885880,60976,1995.63499000,55698412.85812290,0
2023-03-26 13:00:00,27919.73000000,28194.40000000,27883.21000000,28149.99000000,4591.80384000,2023-03-26 13:59:59.999,128773050.14733230,84969,2464.86080000,69121987.70047780,0
2023-03-26 14:00:00,28150.00000000,28150.00000000,27695.00000000,27795.22000000,6745.31133000,2023-03-26 14:59:59.999,188060857.44778290,110187,3098.97593000,86384100.91853500,0
2023-03-26 15:00:00,27795.22000000,27878.89000000,27717.26000000,27803.89000000,2669.59226000,2023-03-26 15:59:59.999,74231826.49308880,59182,1362.46180000,37886039.98595090,0
2023-03-26 16:00:00,27803.89000000,27878.43000000,27635.18000000,27699.28000000,1705.21511000,2023-03-26 16:59:59.999,47365684.34135910,43758,760.72456000,21134434.62673760,0
2023-03-26 17:00:00,27699.27000000,27857.85000000,27660.00000000,27837.82000000,1657.60628000,2023-03-26 17:59:59.999,46038682.51274940,39773,864.46199000,24007809.39952440,0
2023-03-26 18:00:00,27837.81000000,27934.57000000,27772.78000000,27808.76000000,1414.28364000,2023-03-26 18:59:59.999,39375672.76163560,38356,723.23159000,20135768.55881720,0
2023-03-26 19:00:00,27808.75000000,27856.66000000,27785.00000000,27827.95000000,828.87805000,2023-03-26 19:59:59.999,23055836.35693890,25424,427.89465000,11901690.06686670,0
2023-03-26 20:00:00,27827.95000000,27900.00000000,27670.71000000,27777.63000000,1993.46478000,2023-03-26 20:59:59.999,55371927.71928240,48538,894.68164000,24849600.90240140,0
2023-03-26 21:00:00,27777.63000000,27838.11000000,27750.49000000,27838.11000000,750.61949000,2023-03-26 21:59:59.999,20860824.49150350,25280,414.89350000,11530691.93832490,0
2023-03-26 22:00:00,27838.10000000,28079.83000000,27804.40000000,28040.29000000,2953.55719000,2023-03-26 22:59:59.999,82642300.28586800,61811,1642.45968000,45952438.82197000,0
2023-03-26 23:00:00,28040.28000000,28143.00000000,27949.00000000,27968.05000000,3353.15531000,2023-03-26 23:59:59.999,94061498.17135270,52429,1740.81288000,48836590.64876590,0
2023-03-27 00:00:00,27968.05000000,28023.86000000,27917.16000000,27994.28000000,1929.36281000,2023-03-27 00:59:59.999,53957325.83866830,45704,1041.41497000,29123089.57765590,0
2023-03-27 01:00:00,27994.27000000,28013.57000000,27801.06000000,27826.98000000,2218.53610000,2023-03-27 01:59:59.999,61843622.58630580,48511,1042.21745000,29048425.66161740,0
2023-03-27 02:00:00,27826.98000000,27890.16000000,27781.60000000,27879.16000000,1526.68740000,2023-03-27 02:59:59.999,42519571.13521650,33183,817.11976000,22760609.03009520,0
2023-03-27 03:00:00,27879.16000000,27930.16000000,27829.99000000,27888.68000000,1180.07667000,2023-03-27 03:59:59.999,32907933.38477910,27068,559.67589000,15606999.41412080,0
2023-03-27 04:00:00,27888.68000000,27935.17000000,27871.91000000,27906.98000000,1613.73286000,2023-03-27 04:59:59.999,45032313.83895470,31193,759.18171000,21185302.22464760,0
2023-03-27 05:00:00,27906.98000000,27918.02000000,27675.31000000,27715.18000000,2796.12155000,2023-03-27 05:59:59.999,77707753.49570870,50720,1290.79065000,35860636.99091610,0
2023-03-27 06:00:00,27715.19000000,27800.00000000,27666.00000000,27785.85000000,2165.82342000,2023-03-27 06:59:59.999,60093995.11577310,50570,1183.19677000,32829070.57600790,0
2023-03-27 07:00:00,27785.86000000,27850.00000000,27734.90000000,27808.81000000,2279.86147000,2023-03-27 07:59:59.999,63387415.40034210,45420,1091.77820000,30357881.65971860,0
2023-03-27 08:00:00,27808.80000000,27866.63000000,27768.55000000,27848.53000000,1479.56205000,2023-03-27 08:59:59.999,41149141.99945930,33990,757.12597000,21056299.93056280,0
2023-03-27 09:00:00,27848.53000000,27972.98000000,27820.00000000,27925.63000000,2236.16453000,2023-03-27 09:59:59.999,62403138.10679450,44086,1150.94204000,32115598.77443280,0
2023-03-27 10:00:00,27925.64000000,27943.48000000,27864.89000000,27915.39000000,1738.99262000,2023-03-27 10:59:59.999,48537547.54447690,34007,768.89935000,21460662.34177540,0
2023-03-27 11:00:00,27915.38000000,27996.28000000,27839.00000000,27892.69000000,2162.12095000,2023-03-27 11:59:59.999,60358046.70223470,44595,1057.21531000,29514404.33581940,0
2023-03-27 12:00:00,27892.69000000,27923.42000000,27690.36000000,27749.99000000,3192.72488000,2023-03-27 12:59:59.999,88760618.16995100,66162,1569.06611000,43619122.05691460,0
2023-03-27 13:00:00,27749.99000000,27844.69000000,27600.00000000,27692.99000000,5094.41421000,2023-03-27 13:59:59.999,141322007.32134350,95448,2452.81007000,68044101.93382520,0
2023-03-27 14:00:00,27693.00000000,27734.67000000,26938.88000000,26960.38000000,13065.76035000,2023-03-27 14:59:59.999,357277553.73731130,190747,5983.50748000,163664945.47907220,0
2023-03-27 15:00:00,26960.38000000,27040.00000000,26508.14000000,26903.62000000,17713.30251000,2023-03-27 15:59:59.999,474889386.59590400,240983,8321.88531000,223103823.15684560,0
2023-03-27 16:00:00,26903.63000000,27313.42000000,26858.79000000,27145.50000000,7789.38772000,2023-03-27 16:59:59.999,211498424.45860640,131757,4177.34337000,113408501.40185890,0
2023-03-27 17:00:00,27145.51000000,27211.26000000,26922.17000000,26960.00000000,4025.89889000,2023-03-27 17:59:59.999,108924056.71626980,76399,2015.46876000,54533862.94430840,0
2023-03-27 18:00:00,26959.99000000,27176.79000000,26949.23000000,27090.81000000,2679.54916000,2023-03-27 18:59:59.999,72532830.84669200,54254,1388.13635000,37570595.90301540,0
2023-03-27 19:00:00,27090.80000000,27143.23000000,26942.25000000,26968.94000000,2118.19263000,2023-03-27 19:59:59.999,57285727.55969040,48154,998.95450000,27018302.26622360,0
2023-03-27 20:00:00,26968.93000000,27059.48000000,26877.82000000,27043.84000000,2546.25027000,2023-03-27 20:59:59.999,68710036.02524200,57831,1327.85820000,35833338.57077040,0
2023-03-27 21:00:00,27043.85000000,27198.99000000,27009.88000000,27170.63000000,1894.47912000,2023-03-27 21:59:59.999,51381514.63088950,45332,1053.17491000,28563573.50420070,0
2023-03-27 22:00:00,27170.64000000,27255.00000000,27078.92000000,27099.99000000,2719.40875000,2023-03-27 22:59:59.999,73836756.74226400,45754,1364.60437000,37052361.81727430,0
2023-03-27 23:00:00,27100.00000000,27175.66000000,27066.02000000,27124.91000000,1873.05806000,2023-03-27 23:59:59.999,50814170.08172760,33396,979.54789000,26573671.06184860,0
2023-03-28 00:00:00,27124.90000000,27160.00000000,26936.00000000,26960.92000000,3533.32954000,2023-03-28 00:59:59.999,95558497.18323590,59188,1750.79009000,47342022.29680850,0
2023-03-28 01:00:00,26960.93000000,27176.05000000,26800.00000000,27074.81000000,4473.13379000,2023-03-28 01:59:59.999,120696615.26228610,74443,2213.86023000,59732870.07888400,0
2023-03-28 02:00:00,27074.81000000,27083.40000000,26970.19000000,27037.58000000,1369.72652000,2023-03-28 02:59:59.999,37023905.75702590,36650,597.69139000,16153788.86645700,0
2023-03-28 03:00:00,27037.58000000,27046.51000000,26910.35000000,26971.71000000,1673.40842000,2023-03-28 03:59:59.999,45152172.57308680,42864,816.16538000,22020549.71628420,0
2023-03-28 04:00:00,26971.71000000,26999.33000000,26893.99000000,26964.60000000,2467.49201000,2023-03-28 04:59:59.999,66482357.87929630,42864,1109.17577000,29887633.57502120,0
2023-03-28 05:00:00,26964.59000000,26998.70000000,26872.11000000,26974.63000000,2233.39065000,2023-03-28 05:59:59.999,60157111.84286590,40703,1094.31070000,29477052.85451960,0
2023-03-28 06:00:00,26974.63000000,27142.25000000,26974.63000000,27070.52000000,2721.73924000,2023-03-28 06:59:59.999,73690560.05055550,57125,1361.40906000,36852475.14879200,0
2023-03-28 07:00:00,27070.53000000,27103.44000000,26934.00000000,26962.88000000,2036.25522000,2023-03-28 07:59:59.999,55036114.12266820,44995,974.42227000,26337235.38815020,0
2023-03-28 08:00:00,26962.89000000,27033.99000000,26925.80000000,27013.68000000,1588.81574000,2023-03-28 08:59:59.999,42858682.55431760,38626,818.85771000,22088876.86584680,0
2023-03-28 09:00:00,27013.68000000,27044.79000000,26820.50000000,26875.03000000,2514.29381000,2023-03-28 09:59:59.999,67706892.31871830,50158,1097.58267000,29560896.66127450,0
2023-03-28 10:00:00,26875.03000000,26932.97000000,26631.78000000,26740.96000000,5740.89942000,2023-03-28 10:59:59.999,153621345.77568420,101073,2629.21687000,70351551.79181390,0
2023-03-28 11:00:00,26740.96000000,27155.38000000,26725.53000000,27057.36000000,5882.75721000,2023-03-28 11:59:59.999,158658432.46227180,110877,3077.81928000,83010553.54402520,0
2023-03-28 12:00:00,27057.36000000,27210.00000000,26852.16000000,26983.02000000,5183.04562000,2023-03-28 12:59:59.999,140004721.65975470,94383,2720.74285000,73476464.22529950,0
2023-03-28 13:00:00,26983.02000000,27029.50000000,26835.31000000,26881.97000000,3897.34604000,2023-03-28 13:59:59.999,104952039.40352260,76734,1924.05207000,51803953.39924900,0
2023-03-28 14:00:00,26881.97000000,27022.86000000,26846.43000000,26943.01000000,4343.77277000,2023-03-28 14:59:59.999,117110641.35387830,74113,2077.52374000,56003159.34342940,0
2023-03-28 15:00:00,26943.01000000,27072.09000000,26923.30000000,26998.63000000,2513.08906000,2023-03-28 15:59:59.999,67832796.89738400,63151,1254.35895000,33855216.84806470,0
2023-03-28 16:00:00,26998.63000000,27024.32000000,26852.05000000,26882.07000000,1886.59550000,2023-03-28 16:59:59.999,50777205.90221810,50193,899.38036000,24203663.11953340,0
2023-03-28 17:00:00,26882.07000000,26925.32000000,26745.00000000,26863.20000000,3371.58761000,2023-03-28 17:59:59.999,90491014.37753800,70122,1650.95379000,44307190.83337690,0
2023-03-28 18:00:00,26863.20000000,27390.00000000,26838.21000000,27344.13000000,6486.67624000,2023-03-28 18:59:59.999,175957654.72210740,103771,3480.45211000,94398025.74704730,0
2023-03-28 19:00:00,27344.13000000,27520.00000000,27158.15000000,27425.99000000,6345.21459000,2023-03-28 19:59:59.999,173370318.63316390,104284,3394.31330000,92739343.78105570,0
2023-03-28 20:00:00,27425.98000000,27492.80000000,27242.96000000,27307.20000000,2948.36979000,2023-03-28 20:59:59.999,80600074.76082880,62118,1397.11083000,38196153.07164670,0
2023-03-28 21:00:00,27307.21000000,27328.29000000,27095.66000000,27190.54000000,1774.93303000,2023-03-28 21:59:59.999,48318982.80284320,45724,840.15521000,22870776.24054190,0
2023-03-28 22:00:00,27190.54000000,27232.94000000,27133.61000000,27218.39000000,1752.10323000,2023-03-28 22:59:59.999,47641185.25661060,37502,827.47973000,22499449.60268720,0
2023-03-28 23:00:00,27218.40000000,27319.10000000,27210.96000000,27261.07000000,1864.46836000,2023-03-28 23:59:59.999,50834283.21369390,40320,964.79050000,26304696.25896000,0
2023-03-29 00:00:00,27261.06000000,27340.00000000,27240.10000000,27268.73000000,1699.06156000,2023-03-29 00:59:59.999,46358190.05590060,42695,821.02438000,22400550.17081100,0
2023-03-29 01:00:00,27268.74000000,27479.36000000,27262.01000000,27325.78000000,2863.16949000,2023-03-29 01:59:59.999,78366100.13967150,59679,1439.89453000,39409100.12009800,0
2023-03-29 02:00:00,27325.77000000,27413.97000000,27297.00000000,27395.00000000,1403.72005000,2023-03-29 02:59:59.999,38395285.54761300,30460,690.18169000,18878169.49554000,0
2023-03-29 03:00:00,27395.00000000,27409.88000000,27326.88000000,27367.45000000,1158.30899000,2023-03-29 03:59:59.999,31707484.03688000,26850,530.76310000,14527938.27358480,0
2023-03-29 04:00:00,27367.44000000,27612.95000000,27349.68000000,27568.07000000,3933.22081000,2023-03-29 04:59:59.999,108255372.26401390,68028,2061.41508000,56734569.47773340,0
2023-03-29 05:00:00,27568.06000000,27650.00000000,27520.55000000,27544.14000000,3064.55075000,2023-03-29 05:59:59.999,84510037.26409850,61205,1513.56747000,41738247.42372500,0
2023-03-29 06:00:00,27544.14000000,28158.00000000,27507.60000000,28052.30000000,11195.15123000,2023-03-29 06:59:59.999,312965828.46527630,161594,5815.70919000,162526790.51366640,0
2023-03-29 07:00:00,28052.30000000,28164.48000000,27969.69000000,28086.82000000,4252.63986000,2023-03-29 07:59:59.999,119372871.92201080,80982,2107.44073000,59157831.35569530,0
2023-03-29 08:00:00,28086.82000000,28650.00000000,28040.34000000,28506.99000000,11270.83485000,2023-03-29 08:59:59.999,320283535.70064270,183370,6442.66265000,183071265.42580530,0
2023-03-29 09:00:00,28506.99000000,28562.75000000,28313.25000000,28319.89000000,5574.76190000,2023-03-29 09:59:59.999,158554899.39145110,86889,2534.72162000,72096054.11871410,0
2023-03-29 10:00:00,28319.89000000,28438.81000000,28246.01000000,28382.23000000,3714.17289000,2023-03-29 10:59:59.999,105316799.32855910,71061,1951.56361000,55345246.58229700,0
2023-03-29 11:00:00,28382.23000000,28383.92000000,28272.86000000,28353.99000000,2886.79972000,2023-03-29 11:59:59.999,81750418.92247460,58981,1381.16013000,39111132.12343450,0
2023-03-29 12:00:00,28354.00000000,28479.27000000,28230.85000000,28441.77000000,4087.94289000,2023-03-29 12:59:59.999,115882814.29811930,79217,2106.29104000,59715331.30098030,0
2023-03-29 13:00:00,28441.77000000,28493.55000000,28327.29000000,28425.91000000,3987.11675000,2023-03-29 13:59:59.999,113260841.98001680,74616,1986.84923000,56443069.62943000,0
2023-03-29 14:00:00,28425.90000000,28590.00000000,28266.66000000,28290.97000000,5169.33995000,2023-03-29 14:59:59.999,146783252.60652940,104111,2596.97900000,73762386.75702910,0
2023-03-29 15:00:00,28290.97000000,28490.00000000,28270.99000000,28442.79000000,3173.00678000,2023-03-29 15:59:59.999,90117466.22770540,67432,1660.94644000,47167886.75014250,0
2023-03-29 16:00:00,28442.80000000,28447.72000000,28135.82000000,28152.46000000,3499.17274000,2023-03-29 16:59:59.999,99005387.45798930,74602,1559.44583000,44124984.21455520,0
2023-03-29 17:00:00,28152.45000000,28333.00000000,28139.84000000,28252.33000000,3144.50099000,2023-03-29 17:59:59.999,88803280.86196300,72371,1623.63604000,45851972.50485790,0
2023-03-29 18:00:00,28252.34000000,28349.00000000,28195.69000000,28316.13000000,2273.66049000,2023-03-29 18:59:59.999,64283677.64782790,51691,1177.48501000,33291593.64867320,0
2023-03-29 19:00:00,28316.13000000,28448.68000000,28279.29000000,28419.49000000,2730.42811000,2023-03-29 19:59:59.999,77447468.06205990,55530,1453.88858000,41238697.09276470,0
2023-03-29 20:00:00,28419.49000000,28468.13000000,28356.23000000,28388.58000000,2226.26851000,2023-03-29 20:59:59.999,63246594.90110810,48405,1095.50999000,31123556.74723810,0
2023-03-29 21:00:00,28388.58000000,28500.00000000,28290.35000000,28291.00000000,1916.30451000,2023-03-29 21:59:59.999,54424855.63647310,48825,972.23734000,27617127.10972220,0
2023-03-29 22:00:00,28291.01000000,28429.28000000,28211.00000000,28389.41000000,2782.69442000,2023-03-29 22:59:59.999,78789411.04766800,58246,1455.01518000,41200699.28135640,0
2023-03-29 23:00:00,28389.41000000,28456.84000000,28319.48000000,28348.60000000,1479.33184000,2023-03-29 23:59:59.999,42005992.44510640,37377,763.69239000,21686496.37482380,0
2023-03-30 00:00:00,28348.60000000,28457.48000000,28235.25000000,28328.47000000,2063.78277000,2023-03-30 00:59:59.999,58536763.19605960,63005,985.51269000,27958217.31753100,0
2023-03-30 01:00:00,28328.48000000,28382.00000000,28245.06000000,28350.00000000,1543.34488000,2023-03-30 01:59:59.999,43713109.26007340,51934,778.97601000,22063533.16293610,0
2023-03-30 02:00:00,28350.00000000,29184.68000000,28343.39000000,28964.76000000,12850.87620000,2023-03-30 02:59:59.999,371404785.73623400,224546,7113.53919000,205463715.72713410,0
2023-03-30 03:00:00,28964.76000000,29002.67000000,28090.06000000,28489.18000000,12075.03577000,2023-03-30 03:59:59.999,343893853.90694700,192757,5929.10104000,168841794.08764500,0
2023-03-30 04:00:00,28489.19000000,28701.96000000,28442.79000000,28587.64000000,3571.44760000,2023-03-30 04:59:59.999,102106100.74912660,64768,1869.64915000,53454883.40424600,0
2023-03-30 05:00:00,28587.63000000,28633.70000000,28491.39000000,28613.98000000,2288.37147000,2023-03-30 05:59:59.999,65357624.61118650,51314,1180.01093000,33706950.52295520,0
2023-03-30 06:00:00,28613.97000000,28674.69000000,28566.67000000,28613.88000000,2552.16765000,2023-03-30 06:59:59.999,73026515.20419450,54851,1201.46022000,34379353.81115000,0
2023-03-30 07:00:00,28613.89000000,28775.60000000,28579.43000000,28725.01000000,3479.45578000,2023-03-30 07:59:59.999,99776043.82664070,69338,1848.47691000,53002061.23483020,0
2023-03-30 08:00:00,28725.00000000,28748.76000000,28568.54000000,28572.81000000,3140.64330000,2023-03-30 08:59:59.999,90014981.59132910,62804,1278.12070000,36641180.76195090,0
2023-03-30 09:00:00,28572.81000000,28600.00000000,28500.00000000,28583.59000000,3106.48800000,2023-03-30 09:59:59.999,88711400.70827810,58182,1570.71856000,44855475.79189120,0
2023-03-30 10:00:00,28583.59000000,28624.74000000,28518.29000000,28602.48000000,1806.36723000,2023-03-30 10:59:59.999,51613169.17816510,40362,896.84261000,25626278.52915080,0
2023-03-30 11:00:00,28602.48000000,28710.15000000,28580.65000000,28644.79000000,2578.32641000,2023-03-30 11:59:59.999,73855584.55334500,46369,1320.23660000,37816635.18784940,0
2023-03-30 12:00:00,28644.79000000,28691.45000000,28568.23000000,28646.35000000,3072.81096000,2023-03-30 12:59:59.999,87989818.13532590,55574,1455.50326000,41679938.98054400,0
2023-03-30 13:00:00,28646.34000000,28646.35000000,28410.34000000,28517.96000000,3987.63492000,2023-03-30 13:59:59.999,113862561.87116480,68935,1814.49089000,51805457.66358840,0
2023-03-30 14:00:00,28517.95000000,28542.97000000,28262.00000000,28428.47000000,5658.18721000,2023-03-30 14:59:59.999,160667660.61671240,95054,2653.71116000,75342835.91826370,0
2023-03-30 15:00:00,28428.48000000,28482.13000000,28169.50000000,28300.33000000,4483.93848000,2023-03-30 15:59:59.999,127025858.24566490,81547,2077.22880000,58847381.90602250,0
2023-03-30 16:00:00,28300.32000000,28301.01000000,28046.15000000,28247.27000000,4985.39605000,2023-03-30 16:59:59.999,140518800.94117190,90805,2417.59089000,68141654.03191970,0
2023-03-30 17:00:00,28247.26000000,28277.00000000,27735.00000000,27839.41000000,7119.45874000,2023-03-30 17:59:59.999,198797741.09410220,125737,3236.06618000,90329650.48892240,0
2023-03-30 18:00:00,27839.40000000,27953.57000000,27686.00000000,27903.69000000,4413.24045000,2023-03-30 18:59:59.999,122855226.56859430,76301,2237.76283000,62290829.42853870,0
2023-03-30 19:00:00,27903.69000000,28075.53000000,27880.00000000,27986.09000000,4061.71355000,2023-03-30 19:59:59.999,113662087.47992380,61210,2182.24876000,61064507.66691110,0
2023-03-30 20:00:00,27986.10000000,28179.70000000,27900.00000000,28149.80000000,3422.58634000,2023-03-30 20:59:59.999,96022129.94586370,58639,1784.45550000,50064949.24852410,0
2023-03-30 21:00:00,28149.80000000,28197.96000000,28012.10000000,28068.50000000,1900.85772000,2023-03-30 21:59:59.999,53420957.11514320,41869,973.15278000,27348204.44140550,0
2023-03-30 22:00:00,28068.50000000,28140.00000000,27786.66000000,27898.59000000,2716.85368000,2023-03-30 22:59:59.999,76071898.11965720,59411,1224.56103000,34292323.35898040,0
2023-03-30 23:00:00,27898.59000000,28055.00000000,27841.47000000,28028.53000000,1986.44740000,2023-03-30 23:59:59.999,55567265.98753900,48340,1070.79310000,29955074.03334650,0
2023-03-31 00:00:00,28028.53000000,28338.34000000,27916.34000000,28249.17000000,4149.41210000,2023-03-31 00:59:59.999,116719094.89765000,96160,2125.22509000,59782326.89741410,0
2023-03-31 01:00:00,28249.18000000,28375.00000000,28116.57000000,28153.12000000,3568.29799000,2023-03-31 01:59:59.999,100772716.50781990,84181,1765.48948000,49855216.63239650,0
2023-03-31 02:00:00,28153.13000000,28206.20000000,28080.33000000,28146.79000000,2034.67447000,2023-03-31 02:59:59.999,57267844.19477690,55138,1028.60673000,28950430.28460670,0
2023-03-31 03:00:00,28146.79000000,28235.45000000,28112.00000000,28168.41000000,2012.92542000,2023-03-31 03:59:59.999,56712133.00559510,40044,1057.34308000,29790065.26144440,0
2023-03-31 04:00:00,28168.41000000,28205.42000000,28091.65000000,28179.60000000,1252.02182000,2023-03-31 04:59:59.999,35247815.54066080,28624,648.79887000,18264380.86086110,0
2023-03-31 05:00:00,28179.61000000,28219.36000000,27941.29000000,28034.52000000,2638.31730000,2023-03-31 05:59:59.999,74070655.77709150,46662,1414.43694000,39704426.06417540,0
2023-03-31 06:00:00,28034.51000000,28103.16000000,28010.56000000,28079.96000000,1634.94900000,2023-03-31 06:59:59.999,45881863.50456780,38084,781.86358000,21940643.94792330,0
2023-03-31 07:00:00,28079.95000000,28090.17000000,27511.71000000,27738.48000000,10004.62587000,2023-03-31 07:59:59.999,277513351.59609040,161116,4562.73538000,126567411.01632540,0
2023-03-31 08:00:00,27738.48000000,27847.87000000,27688.00000000,27797.32000000,3301.36372000,2023-03-31 08:59:59.999,91697475.53647140,66263,1526.27419000,42392641.91606940,0
2023-03-31 09:00:00,27797.31000000,27878.84000000,27770.00000000,27819.99000000,2456.37429000,2023-03-31 09:59:59.999,68340725.93439520,49965,1205.91740000,33548201.64639040,0
2023-03-31 10:00:00,27820.00000000,27992.05000000,27798.48000000,27893.80000000,2535.91766000,2023-03-31 10:59:59.999,70753015.21475760,51968,1299.80896000,36268213.78571400,0
2023-03-31 11:00:00,27893.81000000,27980.00000000,27842.10000000,27927.97000000,2250.15003000,2023-03-31 11:59:59.999,62814725.72627600,45400,1121.03751000,31294252.05215950,0
2023-03-31 12:00:00,27927.97000000,28185.63000000,27870.93000000,28110.36000000,5285.38130000,2023-03-31 12:59:59.999,148326591.83443070,84638,2740.58794000,76911237.51917060,0
2023-03-31 13:00:00,28110.37000000,28551.20000000,28082.71000000,28370.78000000,7427.91987000,2023-03-31 13:59:59.999,210624718.72217820,129144,4036.87316000,114461244.06773460,0
2023-03-31 14:00:00,28370.78000000,28656.69000000,28320.79000000,28521.78000000,6107.95098000,2023-03-31 14:59:59.999,174072877.15456330,106132,3430.25158000,97761792.40221760,0
2023-03-31 15:00:00,28521.78000000,28593.34000000,28360.00000000,28494.99000000,5501.16193000,2023-03-31 15:59:59.999,156507798.59931830,88566,2804.62316000,79785823.91606180,0
2023-03-31 16:00:00,28495.00000000,28541.18000000,28365.99000000,28430.76000000,2441.53596000,2023-03-31 16:59:59.999,69441489.76355570,53248,1187.73933000,33780066.30976330,0
2023-03-31 17:00:00,28430.75000000,28473.00000000,28276.65000000,28334.53000000,2464.35091000,2023-03-31 17:59:59.999,69881911.29398710,53794,1190.90187000,33768680.90413410,0
2023-03-31 18:00:00,28334.52000000,28426.98000000,28262.87000000,28315.50000000,1723.51177000,2023-03-31 18:59:59.999,48840301.53892370,41817,912.38679000,25856185.18869230,0
2023-03-31 19:00:00,28315.49000000,28524.12000000,28279.24000000,28469.31000000,2766.38020000,2023-03-31 19:59:59.999,78590497.45945140,49983,1422.70488000,40411387.19212400,0
2023-03-31 20:00:00,28469.31000000,28474.06000000,28337.46000000,28391.80000000,1926.97706000,2023-03-31 20:59:59.999,54741643.56281010,45090,927.61079000,26351582.30077770,0
2023-03-31 21:00:00,28391.80000000,28590.00000000,28363.68000000,28477.19000000,1448.13203000,2023-03-31 21:59:59.999,41222040.53290470,37915,814.20583000,23182852.24917440,0
2023-03-31 22:00:00,28477.19000000,28632.94000000,28442.25000000,28570.31000000,1888.42202000,2023-03-31 22:59:59.999,53925695.41367870,45494,1018.60071000,29088601.16794870,0
2023-03-31 23:00:00,28570.31000000,28595.75000000,28465.36000000,28465.36000000,1377.36769000,2023-03-31 23:59:59.999,39286328.46539620,37923,612.44786000,17466570.60357820,0
2023-04-01 00:00:00,28465.36000000,28547.20000000,28408.57000000,28438.27000000,1524.81719000,2023-04-01 00:59:59.999,43415784.73435520,46983,738.40413000,21027000.66934780,0
2023-04-01 01:00:00,28438.26000000,28625.61000000,28410.35000000,28610.63000000,1458.59279000,2023-04-01 01:59:59.999,41572737.64045880,39087,810.66690000,23107755.20170660,0
2023-04-01 02:00:00,28610.62000000,28819.71000000,28467.31000000,28583.36000000,3522.34366000,2023-04-01 02:59:59.999,100920818.99480220,81905,1796.28255000,51488658.24036300,0
2023-04-01 03:00:00,28583.36000000,28603.78000000,28503.29000000,28541.10000000,1088.35997000,2023-04-01 03:59:59.999,31072786.68083170,31137,493.98619000,14102758.63045260,0
2023-04-01 04:00:00,28541.10000000,28625.10000000,28526.59000000,28580.00000000,1117.54084000,2023-04-01 04:59:59.999,31937525.53177110,27582,596.58466000,17050256.59799380,0
2023-04-01 05:00:00,28580.01000000,28589.13000000,28530.59000000,28571.08000000,808.34551000,2023-04-01 05:59:59.999,23084721.10630050,24055,401.24370000,11458461.21879260,0
2023-04-01 06:00:00,28571.08000000,28572.93000000,28353.78000000,28482.72000000,2327.53630000,2023-04-01 06:59:59.999,66241802.85187910,52481,1023.88492000,29140252.54562530,0
2023-04-01 07:00:00,28482.71000000,28482.72000000,28351.35000000,28424.99000000,1419.78356000,2023-04-01 07:59:59.999,40330242.80948720,33548,764.72685000,21721327.63956610,0
2023-04-01 08:00:00,28424.98000000,28485.11000000,28389.37000000,28440.56000000,1446.06986000,2023-04-01 08:59:59.999,41131897.46066460,34261,835.68897000,23769605.25105080,0
